workerid,proliferate.condition,accuracy,correct,failed_audio,failed_images,failed_video,internal_node_id,response,result,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,error
107,English_Mandarin_summa,,,,,,0.0-10.0-0.29,,,,audio/kaching.wav,,295924,,117,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.29,,false_alarm,,audio/two.wav,,299926,,118,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.29, ,,1308,,,301236,,119,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.30,,,,audio/kaching.wav,,301927,,120,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.30,,false_alarm,,audio/summa.wav,,305930,,121,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.30, ,,293,,,306226,,122,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.31,,,,audio/kaching.wav,,306913,,123,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.31,,false_alarm,,audio/none.wav,,310916,,124,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.31, ,,347,,,311266,,125,html-keyboard-response,
107,English_Mandarin_summa,,True,,,,0.0-11.0-0.0,b,,7259,"接下来你将会用中文来完成剩下的试验。 <br><br><h3><big>测验</big></h3><br>店员何时会被解雇? <br>请按下选项相应的字母键（如选择a, 则按a键）<br><br>a. 当机器爆炸时。 <br> b. 当机器空了的时候。 <br> c. 当机器没有声音时。 <br> d. 当机器卡住时。",,319528,,126,categorize-html,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.0,,,,audio/kaching.wav,,320218,,127,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.0,,false_alarm,,audio/youxie-critical.wav,,324368,,128,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.0, ,,320,,,324690,,129,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.1,,,,audio/kaching.wav,,325378,,130,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.1,,false_alarm,,audio/10.wav,,329381,,131,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.1, ,,338,,,329720,,132,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.2,,,,audio/kaching.wav,,330410,,133,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.2,,false_alarm,,audio/6.wav,,334412,,134,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.2, ,,265,,,334679,,135,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.3,,,,audio/kaching.wav,,335367,,136,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.3,,false_alarm,,audio/2.wav,,339369,,137,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.3, ,,706,,,340077,,138,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.4,,,,audio/kaching.wav,,340765,,139,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.4,,false_alarm,,audio/meiyou.wav,,344766,,140,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.4, ,,9825,,,354594,,141,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.5,,,,audio/kaching.wav,,355283,,142,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.5,,false_alarm,,audio/suoyou.wav,,359286,,143,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.5, ,,18263,,,377549,,144,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.6,,,,audio/kaching.wav,,378240,,145,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.6,,false_alarm,,audio/6.wav,,382243,,146,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.6, ,,437,,,382683,,147,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.7,,,,audio/kaching.wav,,383371,,148,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.7,,false_alarm,,audio/youxie-critical.wav,,387374,,149,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.7, ,,1315,,,388691,,150,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.8,,,,audio/kaching.wav,,389381,,151,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.8,,false_alarm,,audio/youxie-critical.wav,,393385,,152,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.8, ,,1305,,,394691,,153,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.9,,,,audio/kaching.wav,,395379,,154,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.9,,false_alarm,,audio/suoyou.wav,,399381,,155,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.9, ,,625,,,400008,,156,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.10,,,,audio/kaching.wav,,400696,,157,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.10,,false_alarm,,audio/suoyou.wav,,404698,,158,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.10, ,,14531,,,419231,,159,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.11,,,,audio/kaching.wav,,419921,,160,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.11,,false_alarm,,audio/10.wav,,423923,,161,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.11, ,,388,,,424313,,162,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.12,,,,audio/kaching.wav,,425001,,163,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.12,,false_alarm,,audio/youxie.wav,,429003,,164,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.12, ,,4069,,,433073,,165,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.13,,,,audio/kaching.wav,,433761,,166,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.13,,false_alarm,,audio/2.wav,,437764,,167,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.13, ,,465,,,438231,,168,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.14,,,,audio/kaching.wav,,438918,,169,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.14,,false_alarm,,audio/youxie-critical.wav,,442921,,170,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.14, ,,441,,,443363,,171,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.15,,,,audio/kaching.wav,,444052,,172,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.15,,false_alarm,,audio/6.wav,,448054,,173,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.15, ,,352,,,448409,,174,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.16,,,,audio/kaching.wav,,449097,,175,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.16,,false_alarm,,audio/meiyou.wav,,453100,,176,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.16, ,,1311,,,454413,,177,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.17,,,,audio/kaching.wav,,455102,,178,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.17,,false_alarm,,audio/2.wav,,459105,,179,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.17, ,,902,,,460009,,180,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.18,,,,audio/kaching.wav,,460697,,181,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.18,,false_alarm,,audio/youxie.wav,,464700,,182,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.18, ,,636,,,465337,,183,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.19,,,,audio/kaching.wav,,466025,,184,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.19,,false_alarm,,audio/10.wav,,470027,,185,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.19, ,,492,,,470521,,186,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.20,,,,audio/kaching.wav,,471210,,187,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.20,,false_alarm,,audio/youxie-critical.wav,,475212,,188,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.20, ,,766,,,475980,,189,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.21,,,,audio/kaching.wav,,476668,,190,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.21,,false_alarm,,audio/meiyou.wav,,480671,,191,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.21, ,,786,,,481459,,192,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.22,,,,audio/kaching.wav,,482148,,193,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.22,,false_alarm,,audio/youxie.wav,,486151,,194,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.22, ,,644,,,486797,,195,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.23,,,,audio/kaching.wav,,487487,,196,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.23,,false_alarm,,audio/6.wav,,491490,,197,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.23, ,,631,,,492123,,198,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.24,,,,audio/kaching.wav,,492812,,199,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.24,,false_alarm,,audio/youxie-critical.wav,,496815,,200,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.24, ,,1044,,,497861,,201,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.25,,,,audio/kaching.wav,,498549,,202,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.25,,false_alarm,,audio/2.wav,,502551,,203,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.25, ,,449,,,503002,,204,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.26,,,,audio/kaching.wav,,503690,,205,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.26,,false_alarm,,audio/youxie.wav,,507693,,206,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.26, ,,1447,,,509141,,207,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.27,,,,audio/kaching.wav,,509829,,208,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.27,,false_alarm,,audio/meiyou.wav,,513830,,209,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.27, ,,493,,,514325,,210,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.28,,,,audio/kaching.wav,,515013,,211,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.28,,false_alarm,,audio/youxie-critical.wav,,519014,,212,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.28, ,,3768,,,522783,,213,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.29,,,,audio/kaching.wav,,523472,,214,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-12.0-1.29,,false_alarm,,audio/10.wav,,527474,,215,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.29, ,,0,,,527476,,216,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.30,,,,audio/kaching.wav,,528165,,217,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.30,,false_alarm,,audio/suoyou.wav,,532168,,218,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.30, ,,406,,,532576,,219,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-0.31,,,,audio/kaching.wav,,533264,,220,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-12.0-1.31,,false_alarm,,audio/youxie-critical.wav,,537266,,221,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-12.0-2.31, ,,994,,,538261,,222,html-keyboard-response,
107,English_Mandarin_summa,[],,,,,0.0-13.0,"{'age': '34', 'P0_Q0': None, 'gender': 'Female', 'education': ' College (B.A., B.S.)', 'disability': [], 'place of residence': 'california', 'disability explanation': ''}",,28180,,,566508,,223,survey,
107,English_Mandarin_summa,[],,,,,0.0-14.0,"{'P0_Q0': None, 'eng ok age': '20+', 'eng edu year': 10, 'eng start age': 5, 'Mandarin ok age': 'As early as I can remember', 'eng country year': 19, 'English work year': 12, 'Mandarin edu year': '20+', 'Mandarin start age': 'since birth', 'Mandarin work year': 0, 'English family year': '20+', 'Mandarin family year': '20+', 'Mandarin country year': 15}",,139280,,,705809,,224,survey,
107,English_Mandarin_summa,[],,,,,0.0-15.0,"{'P0_Q0': None, 'eng count time': '10%', 'eng family time': '10%', 'eng friend time': '50%', 'Eng self talk time': '80%', 'English school time': '100%', 'Mandarin count time': '90%', 'Mandarin family time': '90%', 'Mandarin friend time': '50%', 'Mandarin school time': '0%', 'Mandarin self talk time': '50%', 'other language count time': '0%', 'other langauge family time': '0%', 'other language friend time': '0%', 'other languages school time': '0%', 'other language self talk time': '10%'}",,99011,,,804840,,225,survey,
107,English_Mandarin_summa,[],,,,,0.0-16.0,"{'P0_Q0': None, 'eng prof read': 6, 'eng prof speak': 6, 'eng prof write': 6, 'Mandarin prof read': 5, 'Mandarin prof speak': 6, 'Mandarin prof write': 3, 'eng prof understand': 6, 'Mandarin prof understand': 5}",,21020,,,825874,,226,survey,
107,English_Mandarin_summa,[],,,,,0.0-17.0,"{'P0_Q0': None, 'eng native': 6, 'Eng other eval': 6, 'Mandarin native': 6, 'eng cultural id': 5, 'eng attitude speak': 6, 'Mandarin other eval': 6, 'Mandarin cultural id': 5, 'Mandarin attitude speak': 6}",,32495,,,858378,,227,survey,
107,English_Mandarin_summa,[],,,,,0.0-18.0,"{'P0_Q1': None, 'comments': ''}",,3780,,,862167,,228,survey,
119,English_Mandarin_summa,,,[],[],[],0.0-0.0,,,,,True,4294,False,0,preload,
119,English_Mandarin_summa,,,,,,0.0-1.0,0,,4515,"
    <p style=""width: 1000px; margin-bottom: 250px"">
    斯坦福大学语言学系邀请您参加一项研究。
    <BR><BR>您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请致电 (650) 723-4284 联系 Meghan Sumner 教授。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 (650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",,8813,,1,html-button-response,
119,English_Mandarin_summa,,,,,,0.0-2.0, ,,4343,<p>这个实验将会播放音频。<BR><BR><strong><p2>您必须年满十八周岁才能参与此项实验，并且您需要会说中文、英文两种语言。</p2></strong> <br><br>请您在安静的地方用电脑完成这个实验，并确保您把<strong><p2>电脑音量调整至合适的程度</p2></strong>。 <br><br>请按空格键继续。</p>,,13158,,2,html-keyboard-response,
119,English_Mandarin_summa,,,,,,0.0-3.0, ,,9242,在接下来的实验中，你将听到一些句子。你的任务是根据你是否同意这些句子来回答“是”或“否”。这个实验大约需要20分钟。<br><br>当你准备好开始时，请按下空格键。,,22401,,3,html-keyboard-response,
119,English_Mandarin_summa,,,,,,0.0-4.0, ,,43787,"<h3><strong><big><p2>Context</p2></big></strong></h3> <br> <img src='image/0.jpg'; alt='gumball_machine'; align='right'; style='height:200px'> <p2 align='left'><big> You are at a candy store and are testing a row of gumball machines. These are special gumball machines that say how many gumballs you got. However, this report is sometimes faulty. </big></p2> <br><br> <img src='image/store_worker_1.jpg' alt='store_worker_sitting' align='left' style='height:200px'> <br><br> <p2 align='right'> <big> The store worker tells you that his boss has threatened to fire him if the gumball machines are left empty, and he really needs this job. He cannot see the machines from the register, but he can normally tell how full they are by the machines' statements.</big> </p2> <br><br><br> <img src='image/store_worker_2.jpg' alt='store_worker_standing' align='center' style='height:200px'> <p2 align='left'> <big> He asks you to tell him if the statement is right or wrong, so that he will know if a machine is empty and needs to be refilled. </big> </p2> <br><br>",,66811,,4,html-keyboard-response,
119,English_Mandarin_summa,,,,,,0.0-5.0, ,,12538,"<p><font size=""5""> Place your right index finger on the <strong>J</strong> key and left index finger on the <strong>F</strong> key. <br><br><img src=""image/keypress.jpg""alt=""keyboard"" align=""center"" style=""height:400px""> <br><br> If you agree with the statement, press <strong>F</strong>; if you disagree with the statement, press <strong>J</strong>. <br>Use your thumb to press <strong>SPACE</strong> and do not move your index fingers. <br> <strong><p2>Please remember, you have four seconds to inform the worker after you hear the statement. </p2></strong> <br><br></p></font> ",,79353,,5,html-keyboard-response,
119,English_Mandarin_summa,,,,,,0.0-6.0-0.0,,,,audio/kaching.wav,,80176,,6,audio-keyboard-response,
119,English_Mandarin_summa,,,,,,0.0-6.0-1.0,,,,audio/all.wav,,83400,,7,audio-keyboard-response,
119,English_Mandarin_summa,,,,,,0.0-6.0-2.0,f,,13494,<img src='image/13.jpg'; style='height:400px'>,,96895,,8,html-keyboard-response,
119,English_Mandarin_summa,,,,,,0.0-6.0-3.0, ,,5205,<h3><big><p2> You let the store worker know that you agree with the statement. He therefore knows that the machine is empty and that he needs to refill the machine. </p2></big></h3><img src='image/store_worker_gumball.jpg'; style='height:400px'>,,102101,,9,html-keyboard-response,
119,English_Mandarin_summa,,,,,,0.0-7.0-0.0,,,,audio/kaching.wav,,102789,,10,audio-keyboard-response,
119,English_Mandarin_summa,,,,,,0.0-7.0-1.0,,,,audio/none.wav,,105157,,11,audio-keyboard-response,
119,English_Mandarin_summa,,,,,,0.0-7.0-2.0,j,,1636,<img src='image/10.jpg'; style='height:400px'>,,106796,,12,html-keyboard-response,
119,English_Mandarin_summa,,,,,,0.0-7.0-3.0, ,,2631,<h3><big><p2> You let the store worker know that you disagreed with the statement. He therefore knows that the machine is not empty and that he does not need to refill the machine. </p2></big></h3><img src='image/store_worker_gumball.jpg'; style='height:400px'>,,109428,,13,html-keyboard-response,
